player,n_events,raw_rate,shrunk_rate
HPEB+AtKw1+C/cxU0o1ciw,13,0.6923076923076923,0.734809091588967
HPKUgZmyoHtlTPldQKZyBg,1,1.0,0.7611868044621156
HPOMlrdaeAoHF9Ap7BVROA,1,1.0,0.7611868044621156
HPRJ+pOjsTgB2rrkq1cMdA,1,1.0,0.7611868044621156
HPW1bqU6VHkznaPFzegyVw,1,1.0,0.7611868044621156
HPpJ8mI7MVBFbkBkshLlfQ,1,0.0,0.7289287399459865
HPy6Pi+TKerQ0Lfvf6vuCQ,1,1.0,0.7611868044621156
HQMjiff9S04k8kyC4fHVgw,1,1.0,0.7611868044621156
HQOd2gJtxWvb8iXKxBX1oA,10,0.8,0.7649197734581396
HQVPvhYF9SzGMYxyV0WiMA,2,1.0,0.7686497168226745
HQfw2FGoBccfd16a5fSiGQ,7,0.8571428571428571,0.7728862415763671
HQgvvmhsB+CV9fcR5ogLPQ,1,1.0,0.7611868044621156
HQrmwD/Hqr+4T8Vu5usahw,1,1.0,0.7611868044621156
HQtJE8LJ7GTcvvnDpwtunQ,1,1.0,0.7611868044621156
HR+t+1lVm0cWqGzT8LQrsw,14,0.6428571428571429,0.718108884961945
HR/vpUY3iymuC61B99ESzw,2,1.0,0.7686497168226745
HRCbXyVRENWop4CAv99YlA,1,1.0,0.7611868044621156
HREJg1Ig3aDmeYQ4jVK6qw,3,0.6666666666666666,0.7453573011613813
HRFB80dEbXRt0sgEi1X8iw,3,1.0,0.7756603314644116
HRJJZiSxFAehJGaET63dlA,10,0.9,0.7899197734581396
HRWB2I0PRb5SRThjIGiTug,1,1.0,0.7611868044621156
HRXfRpBSYCD+/dvuhLoqRA,2,1.0,0.7686497168226745
HRb+/CC3RSTDnrCJu+YrBw,1,0.0,0.7289287399459865
HRjyJh/3+qNmnEbI1BwXqA,44,0.5454545454545454,0.6296863640314267
HRmue7wLz7O1nJDjR60fmQ,1,1.0,0.7611868044621156
HRwTM2HTMnFcMa6eOyeIFg,1,0.0,0.7289287399459865
HS+Kq8YRFW0H5YeLoXow5Q,1,1.0,0.7611868044621156
HS0L3T/u1zhx5zd+WnBEtQ,1,1.0,0.7611868044621156
HS6hLgo87TW4LkmlCGsJNw,1,1.0,0.7611868044621156
HS7K1RJetIhx+YiQ8P4RWw,2,1.0,0.7686497168226745
HS8tZheB/zyfeBEPbg4VUA,1,1.0,0.7611868044621156
HSBIpjNlu5oGzJywAsXXIg,7,0.7142857142857143,0.7458592145493401
HSBuXMHF2nW3OljtFVy9sQ,2,1.0,0.7686497168226745
HSEV1znaNRNWpEECfun+Pw,15,0.7333333333333333,0.746595354185013
HSZmss0809DeckjiaLPS8A,2,0.5,0.7373997168226745
HSanKGBAT+YXl4HQV25eDw,1,1.0,0.7611868044621156
HSlhqetaIyDn5sZUFMnZZg,1,0.0,0.7289287399459865
HSpGOIZpOyurYhPyiuWDYg,1,1.0,0.7611868044621156
HSvkigYU/bWZfL3vBNezNw,3,1.0,0.7756603314644116
HT0wlK9Q177+IafMinB0ng,2,0.5,0.7373997168226745
HT1W8Ux9mE/mWy7qPw6ByQ,1,1.0,0.7611868044621156
HT7FSYqhtQSHlhnWqYn1eg,3,1.0,0.7756603314644116
HTAdv9mku9SEZ6q+thVl6Q,14,0.5,0.6726543395073996
HTAntsFP2rZT/WAbMapdpw,2,1.0,0.7686497168226745
HTZGabNyJaj02GR6eu/iiQ,1,1.0,0.7611868044621156
HTjYsuAbTw+qUicCboyvwg,1,1.0,0.7611868044621156
HTu/NInP5nPwsQWzK0+czA,4,1.0,0.7822585570095759
HTuEqtvnfJS+tJjsOks05Q,15,0.6,0.7021509097405685
HU7uIzReSkvJIEBa3RzZXg,1,1.0,0.7611868044621156
HU9MIkOIKgfjTiVAN5V3IA,3,0.3333333333333333,0.715054270858351
HUBw+WyGKkpG3k18xt++3w,5,0.4,0.702765455380731
HUDyb9hrVA2dfHcXXItN1w,7,0.8571428571428571,0.7728862415763671
HUaOdgV/wzXTPay4ImfMTA,1,1.0,0.7611868044621156
HUb8vod1e8W3CKnILwJHjA,3,0.3333333333333333,0.715054270858351
HUtCBeB/IXHLzfkgreVtjQ,8,0.875,0.7788629194296206
HUw9+m86AgAnvXh/OoUTfQ,1,0.0,0.7289287399459865
HUx5k31+52ctUYn1TMJDrw,3,1.0,0.7756603314644116
HUy5TfHFVvwQLGSd9mls1w,1,1.0,0.7611868044621156
HV3uh/EMsgWPZLnI4n69qg,5,0.6,0.7313368839521596
HV6gm9TiGq1iC0DlJk32RQ,2,0.5,0.7373997168226745
HVOZcId2U4ROUKz4myLkCQ,1,1.0,0.7611868044621156
HVRxI7mP7ehYhBTXbjZuEQ,2,1.0,0.7686497168226745
HVX8L3BCXTpRyppFoZv7og,1,1.0,0.7611868044621156
HVe3qdhQjmvy+o026BIkgw,2,0.5,0.7373997168226745
HW53oXlPddC5hacjPLZjow,1,1.0,0.7611868044621156
HWCEE88KGujZs3bpzS9gLQ,3,0.6666666666666666,0.7453573011613813
HWD9Sd3fVqnyD16XyErn3g,1,1.0,0.7611868044621156
HWNZKqt1fyX7S6lrLcpO5A,1,1.0,0.7611868044621156
HWPMPYRURZMDi3wtQQu3dQ,11,0.9090909090909091,0.7950436814225752
HWeKAldQ75JTImAn5dwULA,1,1.0,0.7611868044621156
HWjE8dYwjOKMgWWVBH9Ksg,2,0.5,0.7373997168226745
HWyIDe2yLzAxUWPR03JA3A,2,0.0,0.7061497168226745
HWziYI1UKgd1i8TX7u8Fpg,2,0.5,0.7373997168226745
HX+4Z0ovQ8jEuBgFlr1/dw,4,1.0,0.7822585570095759
HX+SdbDWyIwRy53ULfSqow,2,0.5,0.7373997168226745
HXJGZnU4HIu6UmX3No6N/w,4,0.5,0.7234350275978113
HXLjv3ZDp4lD624QbrfjPA,1,1.0,0.7611868044621156
HXPyE+RoEmK+UlGu5/C4ow,1,1.0,0.7611868044621156
HXcmMTDa9GxH9NMNPXTicg,1,1.0,0.7611868044621156
HXk8UyZ9C0j6V4k7v1ursg,1,1.0,0.7611868044621156
HXneE8GT6k8D5prnFK+AFQ,2,0.5,0.7373997168226745
HXwK/3MUXv4UNDMErC+DaQ,1,1.0,0.7611868044621156
HY2UNnotx9XuPeZFaT9dQw,4,0.75,0.7528467923036937
HY3veXlVKIeJPEUjvjhP2A,1,1.0,0.7611868044621156
HY6BbQQQFiyP2tSJDR0aJQ,1,0.0,0.7289287399459865
HY6bi8BW60K7fXzwguISCg,1,1.0,0.7611868044621156
HYEPjRLkxVGjh81vsq6kdA,3,0.3333333333333333,0.715054270858351
HYLF643jzZDQ4o+73tOj9Q,1,0.0,0.7289287399459865
HYOc3pQ+48WQ9ea/gZldIA,1,1.0,0.7611868044621156
HYQiVfBGJsg4smSubKCBmA,2,0.5,0.7373997168226745
HYUZHfpB7QsZRasNa1pZ/A,1,1.0,0.7611868044621156
HYcSPDM9MnEdZWoXAqnvBQ,3,0.6666666666666666,0.7453573011613813
HYlFypXHvnjR4uuWtnQ0uw,2,0.5,0.7373997168226745
HYnRHSEokiQ0NHqQgHmDMw,1,1.0,0.7611868044621156
HZ+JGaLvWlsuuDGORRXE4w,1,0.0,0.7289287399459865
HZ6vdfjulE6h6FJ+5QrXfw,1,0.0,0.7289287399459865
HZDtZveoKvQyhwE2NDqJUA,4,0.75,0.7528467923036937
HZDtjqhECKdoBkBMD2ISUQ,1,1.0,0.7611868044621156
HZIosoDt2gDmj3XoSus79g,1,1.0,0.7611868044621156
HZK6FfL3jXEdEcy60Q+Jcg,2,1.0,0.7686497168226745
HZQYf08QRkM2eWxw/76zGQ,2,0.5,0.7373997168226745
HZTrm6J92koSA6IYquAK/g,3,1.0,0.7756603314644116
HZUlxEdLbmREzSXVfGyOxA,2,0.5,0.7373997168226745
HZbqYp4eVSiFyqJ1VEm4BA,3,0.3333333333333333,0.715054270858351
HZewHid71LUpopcyNXk4Zw,1,1.0,0.7611868044621156
HZh8e06ZzTdjPx7TR1kwvg,1,1.0,0.7611868044621156
HZq/IPNa+0SGwOymA4j+oA,2,0.0,0.7061497168226745
HZrrzaHXN9+c2uyWFqzULg,7,0.5714285714285714,0.718832187522313
HaFEHSkvfKrQW7HYcBbPPg,5,0.0,0.6456225982378738
HaKojsz0NZHMAAN10jgHFg,6,0.6666666666666666,0.7387997482868217
HaM/JbM1saAURoFoUtaw5A,1,1.0,0.7611868044621156
HaNPIL+kMLIdxMDP69mmSQ,2,0.5,0.7373997168226745
HaOHcj3iNDUFaixrAr1XGg,1,0.0,0.7289287399459865
HaazGllww1XJO+gsFQnwzA,1,1.0,0.7611868044621156
HacxRq1k2UdzZziIRlnx7w,3,1.0,0.7756603314644116
HapyJHxV6lc3eqoT7yWL2A,13,0.6923076923076923,0.734809091588967
HaqD9YQKlIWxgnQqm5bNQQ,2,1.0,0.7686497168226745
HaqDPcdIcWQTfizQ+IIE+Q,1,0.0,0.7289287399459865
HaquPd5AqZySLZb4XZsd7g,1,1.0,0.7611868044621156
Hb+3tCZCOLLPRx0KPPzk6g,4,0.5,0.7234350275978113
Hb6Rg7O80rIhrZzrW7vQYg,4,1.0,0.7822585570095759
HbFAe74nTDPz7JO3WYEf8A,1,0.0,0.7289287399459865
HbKNMWUwblC7HKtRCUhBWw,1,0.0,0.7289287399459865
HbTNQUE1RFLIe7XZerOhnw,1,0.0,0.7289287399459865
HbVjP8pdOvoUBoyCYK4d6g,1,1.0,0.7611868044621156
HbWKseuzAp5TVk96GUDsdg,8,0.875,0.7788629194296206
Hc1qx8SK6Xw0zmTLMKqKkA,1,1.0,0.7611868044621156
Hc3qRROhK35PyBP76DlGXg,1,1.0,0.7611868044621156
HcAgeGnNtcBMaov9wsluVA,4,0.75,0.7528467923036937
HcDNeFN1nOdYR764YDfWug,13,0.9230769230769231,0.8045765334494321
HcDzwPZnplNYiyJfTO7F0w,3,0.3333333333333333,0.715054270858351
HcIWQNN4nSDgN0yBN5qr5Q,1,1.0,0.7611868044621156
HcJbypXx6ZNxqLgRR2bwlA,3,0.6666666666666666,0.7453573011613813
HcM17lzJtaPRGyOWMFWhTQ,1,0.0,0.7289287399459865
HcQ9zmCcrvX3m+mmyRv0lA,1,1.0,0.7611868044621156
HcSr9cpnyNeiDybXBAFIhw,1,1.0,0.7611868044621156
HcU1ud5gMXGuhN1QChAhfQ,2,0.5,0.7373997168226745
HcesdyrPJtZHWVRxhnXREw,2,0.0,0.7061497168226745
Hcv/JDiEyObBL56/fUQnRA,1,1.0,0.7611868044621156
HcxyIJo5B0N2ld3Jx0Gsqg,10,0.4,0.6649197734581396
Hd5ZejoeAIP57WYoEasNig,2,1.0,0.7686497168226745
Hd9mnoyClr2mEAmT2Cj2KQ,4,0.75,0.7528467923036937
HdBcTrcKvRYlOZ6vKNHz7A,1,1.0,0.7611868044621156
Hde8b/w71U61j6pMMvqjrw,4,1.0,0.7822585570095759
HdkHi2hqnMShWEjbPoNe8Q,7,0.8571428571428571,0.7728862415763671
Hdls5fuU3GP9g6GJDaZq/A,11,0.8181818181818182,0.7706534375201362
HdmPMVFnS+GhoHqyQO9crw,2,1.0,0.7686497168226745
HdtJHPNe608EriSusd31/A,2,0.5,0.7373997168226745
He99a5yi1HMoGrWbp9GiaA,1,1.0,0.7611868044621156
HeGCQzgcp2ggcm3iMuTwKA,1,1.0,0.7611868044621156
HeL5iJ39/qSpZENJuO4mUw,3,1.0,0.7756603314644116
HeQFyKijLie+3awUxsiJBA,1,1.0,0.7611868044621156
HehguUYcgeEEbArS6F79fg,7,1.0,0.7999132686033942
Hel3pfsI7dnouJKS0MAijA,1,1.0,0.7611868044621156
Her8CVoVAZBGsr6WCdKsjw,5,0.8,0.759908312523588
HezjHN2tB53qCuG6P4njJw,1,1.0,0.7611868044621156
Hf+w3BTicaAFUJLHTZfKZw,1,0.0,0.7289287399459865
Hf9aum5gY2leH74gfihXyA,1,0.0,0.7289287399459865
HfAERGuzw7ZhJP4sRFsEhQ,2,1.0,0.7686497168226745
HfAZyM0/fmYoRNwg/CswfA,11,1.0,0.8194339253250142
HfbHRUM0TvUzkPVpwFmGbg,2,1.0,0.7686497168226745
HfjL8IT6RCtpsmlTy+L3Xg,1,1.0,0.7611868044621156
HfyBQ5y23tJ5CbjJKNPZFQ,3,1.0,0.7756603314644116
Hg/LeHbLFBVCEiPHSbzJZA,5,0.6,0.7313368839521596
Hg7NmgFt2G2JcYpGqtvXYw,1,1.0,0.7611868044621156
Hg8XPk4/Hk8qnVderx80gQ,2,1.0,0.7686497168226745
HgCX2L3SMNt/eQCEJLQPAQ,5,0.8,0.759908312523588
HgDJ4Jh0+pCwS9ayT22lfQ,2,0.5,0.7373997168226745
HgJbqYGv1ABWXuvz2JNKXw,3,1.0,0.7756603314644116
HgJtP+q3Ju1kSZyhiWOblw,6,0.8333333333333334,0.7665775260645995
HgWgzX7wFUWhgbOIRP9ieA,3,0.6666666666666666,0.7453573011613813
HghYqpXk49sFWD/zIInBOA,1,1.0,0.7611868044621156
Hgo+aO1IgtnQrA/Tu88vYA,1,1.0,0.7611868044621156
Hh1pB9F+hlqNaNxU1qtFbw,3,1.0,0.7756603314644116
Hh5njjQI37oITd5TP9xWAw,2,0.5,0.7373997168226745
HhAv9l5qUnUsPFakoQiIhA,8,0.75,0.7525471299559364
HhHEgIZBx7GTPzMy/tDo9g,2,0.5,0.7373997168226745
HhTDl/kncue8eQ3wM1Vnjw,3,0.3333333333333333,0.715054270858351
HhlCy99+up/IQbbuxF6uXg,1,0.0,0.7289287399459865
Hi8jCaer6Y+3YjmdesXj9Q,1,1.0,0.7611868044621156
Hi90tehsV172uTzlBFSlBg,5,0.2,0.6741940268093024
HiCRzLzBINaLW2NSCQ8vFg,1,1.0,0.7611868044621156
HiEtk8jp3ICy1gKnj9mUEg,1,1.0,0.7611868044621156
HiF/y8xzYPQF5r2fLjk/EQ,1,1.0,0.7611868044621156
HiI2yd6pjZHy5jxWyzFhsg,1,1.0,0.7611868044621156
HiKAQ9uGsE9UA2KGBg7HcA,3,0.6666666666666666,0.7453573011613813
HiKEEIm+r1ZOBzPco20tRQ,26,0.8846153846153846,0.8142284096129568
HiUHy/SNlI2inc4onVwFvA,1,1.0,0.7611868044621156
HiVAUq1ESEnLTd5O+80AOA,1,1.0,0.7611868044621156
HiZo5l1UWD7aM0eAKRV6mw,1,0.0,0.7289287399459865
HidfnIDlfb0EW1q4KX06vg,6,0.8333333333333334,0.7665775260645995
HigJj0dVmaDZukHnTu1Gmg,2,0.5,0.7373997168226745
HikKOAaF9uQwnjHtuUfa8Q,1,1.0,0.7611868044621156
HimTh2rE7sUm6RLBswTLTQ,1,1.0,0.7611868044621156
HipgaJhkN4ie/tTw4dK3Ug,20,0.7,0.7319358187665117
HiyNJGmtrlyxRiPIOkxNDw,1,1.0,0.7611868044621156
Hj/Py73PkV5pykKtsIORbQ,2,0.0,0.7061497168226745
Hj40YbK1J/qDTfnFxDnTHQ,3,0.6666666666666666,0.7453573011613813
HjESR5/RHWT5gaSbIVQQ0Q,1,0.0,0.7289287399459865
HjVrEZq+JiJq3JYArGVv0A,4,0.5,0.7234350275978113
HjaXnZQeDmOiWAmSN/sqSA,5,0.6,0.7313368839521596
HjbpJ0XzGRqir0Ml5bSWeA,1,1.0,0.7611868044621156
HjfpzJMZw7kwTW62JVRayw,1,0.0,0.7289287399459865
HjoK5JHUDYzU1SicjKkIqA,1,1.0,0.7611868044621156
HjsMcmLnOjI8/uFn4mEMQw,1,1.0,0.7611868044621156
HjxHNwyl+oN8fVwy5fGdyg,1,0.0,0.7289287399459865
Hk/WWZzOVIdmc/D6dnWGVQ,3,0.6666666666666666,0.7453573011613813
Hk/jrhxptdvLlrAo0SGqLA,2,1.0,0.7686497168226745
Hk1OaCIHJPmO9aDz+SXHWg,1,0.0,0.7289287399459865
HkFcdzLs0K17KYNCO+IlIg,5,0.6,0.7313368839521596
HkHwffXgG7s8TOp31ppi/w,2,0.0,0.7061497168226745
HkRLk5FR/IXU6e33o/Ui6Q,1,1.0,0.7611868044621156
HkTDiN6vNC8UY00lJXLL2g,1,0.0,0.7289287399459865
Hkx3AXfv95SfJ8VbIS5WSw,1,1.0,0.7611868044621156
Hl+Q5zgz8OfQtaTsU+tTug,2,1.0,0.7686497168226745
Hl15m5qvEQOyVQ6d6Bjyrg,2,0.5,0.7373997168226745
Hl9N/lY/2+K8Xvnk9NT6Og,4,0.75,0.7528467923036937
HlQaFvHsoOvC6IlM8FmzRQ,1,1.0,0.7611868044621156
HlUPrk96TveQ0p/HDnTUDQ,1,1.0,0.7611868044621156
HlUwYId2jt39TPyeGEzEpg,2,1.0,0.7686497168226745
HlWS9rr6ID13TGJ2T9s+TQ,1,0.0,0.7289287399459865
HlYJp1b+iQcyFzqkP7cJVA,8,0.75,0.7525471299559364
HleF8BEXPNdJduPfvTvswA,1,0.0,0.7289287399459865
Hlhl1YK63WLlNs0qvV8syQ,1,0.0,0.7289287399459865
Hli/KpL1mOPoOXaVHs6LFg,1,1.0,0.7611868044621156
HliebdwY+qh9oAcHOvsumw,2,1.0,0.7686497168226745
HltEtIeBJyGno5j4X7XuSQ,7,0.8571428571428571,0.7728862415763671
HlzsKw8IbAZxhnk6ygKmrQ,2,1.0,0.7686497168226745
HmJwI6MiaUX1wq2dC2Dr7Q,4,0.5,0.7234350275978113
HmMCyy6VsNar5zPpzwRbeA,2,1.0,0.7686497168226745
HmZHEvZh51m+zKj6rYhd+g,1,1.0,0.7611868044621156
Hmq4sbDDx2Ta9EuTrRdK9Q,1,1.0,0.7611868044621156
HnCGd1DumWJCuhjzWNO2dQ,2,1.0,0.7686497168226745
HnGApqgLtNpk7b7v8HtUBQ,1,1.0,0.7611868044621156
HnRS243F0Ig3cXOc6wnoMQ,1,0.0,0.7289287399459865
HnVK4zz4b9+ASI+frCae3A,1,1.0,0.7611868044621156
HncE3EGANVYapkF3MYO3sA,2,0.5,0.7373997168226745
HniwtTmRg/EdDJtS1VYjqw,3,0.3333333333333333,0.715054270858351
HnjM6gIfod4LBcQMVH5PxQ,1,1.0,0.7611868044621156
Hnzc+MMKrwoXcQF8kqUG6Q,3,0.6666666666666666,0.7453573011613813
Ho1Qcsvy656mLugOxH2W2A,2,0.5,0.7373997168226745
Ho1S6+xQMiRB62U5eW8b/w,1,1.0,0.7611868044621156
HoL2NoPaTogOucTMioaLrg,1,1.0,0.7611868044621156
HoL6IdprA/ofsar7HMOliw,1,1.0,0.7611868044621156
HomwxM3OrP+CsZWh/Ncu8g,1,1.0,0.7611868044621156
HooiOl7B+Ahnbk/LXgbg0Q,1,0.0,0.7289287399459865
HouS64nx1QrUxrTtd4WATw,2,0.5,0.7373997168226745
Hp3SzZpizGMDiyYso+xP4Q,1,1.0,0.7611868044621156
HpBBkpgxfzJxmjwU8yYd/g,1,1.0,0.7611868044621156
HpGR0Qt0z9kzlfsKXp3sOw,1,0.0,0.7289287399459865
HpMkrcwIH5DyE+9p67b+tg,1,0.0,0.7289287399459865
Hpg+sgzTaHyQXDH7F+s+YQ,1,1.0,0.7611868044621156
HpslYwnaBU9V0n4B5b2VuA,1,1.0,0.7611868044621156
HpzY8yTLCaT9Y8shoPciHg,4,0.75,0.7528467923036937
Hq/U0aXqAvmDzBYThhUgYA,1,1.0,0.7611868044621156
HqhvZ9fPpkFUO7rja9XCrg,1,1.0,0.7611868044621156
Hqvze3waQhkS4ZKfLDaQog,2,0.5,0.7373997168226745
Hr4W/9l9paCZRDi6SYZkKg,1,1.0,0.7611868044621156
Hr6PsW1ZypAp8YDXFaK5nA,1,1.0,0.7611868044621156
Hr8+qQXcZtsHdn7iV96dZQ,8,0.75,0.7525471299559364
Hr8cVtRpatbT1y97FkeqEw,1,1.0,0.7611868044621156
Hr8jXhlor2OSlUfxLo6Ceg,3,1.0,0.7756603314644116
HrKKtlKpHr7jeoYuL4JcuA,1,1.0,0.7611868044621156
HrXKP9Pu0DXg0pOCBEsnFQ,1,0.0,0.7289287399459865
Hrn12dnmHImC1a+m1BHnTg,2,0.5,0.7373997168226745
HrnFCog+khxSTjWffHw2ow,14,0.0,0.5135634304164906
HrswOBI1hd2LH4LvzdZ79Q,15,0.6,0.7021509097405685
Hs2Yq6tSqRApsfGYBscf+A,2,1.0,0.7686497168226745
Hsvkc0/G2VV78oVmWYXecw,2,0.5,0.7373997168226745
HsxoeesSRlrfjQrvpoJQJw,4,1.0,0.7822585570095759
Ht8+qdWuSEy/nz17CkjzsQ,1,1.0,0.7611868044621156
HtELMnIpQzpcPXm89PVHjA,20,0.7,0.7319358187665117
HtS/po3g8H0Y3LN2t15ZMA,3,0.0,0.6847512405553207
HtW+c0GQH/H8PkDdyuJDYw,3,0.6666666666666666,0.7453573011613813
HtYKFVt6MUAKvM7m3LJ11Q,10,0.9,0.7899197734581396
HthYH6DiHtDkOVfcKhew4A,1,1.0,0.7611868044621156
Htos2w521ftz77XMkBJlPg,1,0.0,0.7289287399459865
HtpYuXLpxnKVcirAIjByPg,1,1.0,0.7611868044621156
Hu+LfYeTm6DPrwgqhBxI7w,2,0.5,0.7373997168226745
Hu8K/HCNbbkr8RiNoG+Nkw,1,0.0,0.7289287399459865
Hu9fBGM1G/9O3aFN3ZBfJw,1,0.0,0.7289287399459865
HuDju++P7AEZyc8hHxURbw,1,0.0,0.7289287399459865
HuL1Mw5vS+RhPYfMtiUwsQ,3,1.0,0.7756603314644116
HuM+cSJ86507uLw8uF+Nzg,1,1.0,0.7611868044621156
HuQKmtmiUfk4vrwGTTl1pw,6,0.6666666666666666,0.7387997482868217
HuSSc8phvV4PERWbv+adUw,3,1.0,0.7756603314644116
HucWXKAv61m1R5864GpmZg,1,1.0,0.7611868044621156
Hv+RJhukRLT2a9adrvccDA,5,0.8,0.759908312523588
Hv1DgeEIuAbwOKOgiCYe6Q,1,1.0,0.7611868044621156
Hv9LuenG2g/pPDB0nUyjBQ,5,0.8,0.759908312523588
HvDJImrzwgpWzSCpziTVsg,5,1.0,0.7884797410950166
HvN3QkidVGQR0xkJSO5E8A,2,0.0,0.7061497168226745
HvadOoBTtHoajKvkaHdTEA,6,0.8333333333333334,0.7665775260645995
HvjG9zQqVzDEo8bze0TGSQ,1,1.0,0.7611868044621156
HvwbxBBOzbbWamb8GJg1Sg,2,1.0,0.7686497168226745
Hw4qnzBziDmuc3Njn8OEWQ,2,0.5,0.7373997168226745
HwFmNaKOjEtIDfctgO3A9A,1,1.0,0.7611868044621156
HwHWlZxJ/gJSDadOn/0IAA,2,1.0,0.7686497168226745
HwOQA5HWydPJaSJZUw3rfA,1,1.0,0.7611868044621156
HwTPoOLSAqxhx4QjtTr8Hg,1,0.0,0.7289287399459865
HwW4wKib8pgbfKYPIIc75A,2,1.0,0.7686497168226745
Hwkb2EMbRpadRruLIDSf7A,1,1.0,0.7611868044621156
HwxHj9zQojD30J71Pv2+GQ,2,1.0,0.7686497168226745
Hx1IcsanaO6BluBiBO+6Lg,2,1.0,0.7686497168226745
HxB0kLRqPuQEcx/wTQqKUw,1,1.0,0.7611868044621156
HxJAi2iHmBbBM3Ui+9iMKw,10,1.0,0.8149197734581396
HxRM0aObRs47Jcli2xHzcg,2,1.0,0.7686497168226745
HxYXrFB/RY8synxuxhhhWw,3,1.0,0.7756603314644116
HxcbFacpVPurPR7ad2AEZg,6,0.5,0.7110219705090439
Hxkl0z9rQYKUKJcjSdkyrQ,1,0.0,0.7289287399459865
Hxmko/T+2nO0D3JaCO5DNg,1,1.0,0.7611868044621156
Hxtf1B/hbTRiib3jBQAC1g,1,1.0,0.7611868044621156
Hy+ChH3wH78pYtZRI3c9hQ,1,1.0,0.7611868044621156
Hy/noafAlGoitr8HyY0Mqg,4,0.75,0.7528467923036937
Hy5DMnl2032w2YtL/zqMLg,1,1.0,0.7611868044621156
Hy67iTQ6OfZt7RGSKbCCUQ,3,0.3333333333333333,0.715054270858351
HyJRSbm98c5Q5G55hjIJmg,1,0.0,0.7289287399459865
HyXsCmHsOHAlL2pzZ9IYAg,2,1.0,0.7686497168226745
HyaInkPmZo3xuWjz/FXffg,5,0.8,0.759908312523588
HydwOCB+YwqlYWCJZ7oaHw,4,0.75,0.7528467923036937
HyerHxE7G+N9sVxygy35tw,2,1.0,0.7686497168226745
HyhY7KsSYgWiJ1+hfZWvTw,1,1.0,0.7611868044621156
Hyn8d/R1BuJZgnO1+jBI8A,1,1.0,0.7611868044621156
Hyp1ENlZAG+/S7CPuKNbsQ,1,0.0,0.7289287399459865
Hyr45Y4TyeOknuzMMW7oog,3,0.6666666666666666,0.7453573011613813
Hz+qHi9YI+mEiMPkP2Ej0A,1,1.0,0.7611868044621156
HzEeRTSRVhsvr8KiREdH+w,8,0.875,0.7788629194296206
HzGsWFNB1fm6B7c+z7M9OQ,1,1.0,0.7611868044621156
HzYiHNcrGZbXpPpr0iZqWw,2,0.0,0.7061497168226745
HzaTlxFEUw3eRuKzL0p42w,1,1.0,0.7611868044621156
Hzq+kDq9ZAFdR9g19js/MQ,1,1.0,0.7611868044621156
Hzrn9DZJegEZICufTNYkrg,6,1.0,0.7943553038423773
HzxAkQJ9lLH2Fy9hoXn5TQ,1,1.0,0.7611868044621156
Hzy03WtPHMYwLYM7hTTxQw,1,1.0,0.7611868044621156
HzzJtOYr1Em75XLBgRpcmw,13,0.8461538461538461,0.7813207194959438
I+0k2m9IKT6q30PyoFwrBA,5,1.0,0.7884797410950166
I+3K9LvqZTpzLJZ+udHE1Q,1,1.0,0.7611868044621156
I+4B1xc/e0tpMc/XXcIE1g,1,1.0,0.7611868044621156
I+FPYefjmY7euAMfy7Lf9Q,2,1.0,0.7686497168226745
I+KJ5Mr+9su6NbgfwsGu/g,6,0.6666666666666666,0.7387997482868217
I+V49HGHekbZIqF/tMABUA,1,1.0,0.7611868044621156
I+b+7UxG6HDqDGMK3O3HUw,1,1.0,0.7611868044621156
I+j7gASsV1Idy1B/ZRXbVg,1,0.0,0.7289287399459865
I+pm1vIpvqHMS/amgsnfKQ,1,1.0,0.7611868044621156
I/2G1EZF21irF7i8hwHV1A,1,1.0,0.7611868044621156
I/2eQnOBbO91gzdmvhuLhg,2,0.5,0.7373997168226745
I/ClpGCzQNfj0EwXr8GShw,6,0.8333333333333334,0.7665775260645995
I/NT8Raf1w2vqBG2eBsToA,1,1.0,0.7611868044621156
I/efHTomzuTNHlSIfhJyEQ,1,1.0,0.7611868044621156
I/ly79kou4QHzZvO6c97Hw,1,1.0,0.7611868044621156
I/rNPgxQcibFvtTyICoIdg,6,0.8333333333333334,0.7665775260645995
I/rj2XJMgNCZzbr/WTcFNA,9,0.8888888888888888,0.7845331009827072
I/rkvGwXVUHDfe/8JQHwbA,2,0.5,0.7373997168226745
I0+Uf9xlvBugjplL2ZF1gA,20,0.85,0.7919358187665116
I03q+ex1ed/ZvLFttrfOfQ,3,1.0,0.7756603314644116
I0H5u9GQqR5DBuckOg7GOA,1,1.0,0.7611868044621156
I0LHFY+aPvI25qhAfW3TsQ,2,1.0,0.7686497168226745
I0LRdOkVdgqArl0vGkcUPw,1,1.0,0.7611868044621156
I0Lq8YcrQmZuYQuLVdZfRA,1,1.0,0.7611868044621156
I0OCAqnHTTuXD22qsBvRCw,2,0.5,0.7373997168226745
I0RuJLNpoqqwwMCPVcp2ww,3,1.0,0.7756603314644116
I0XYIm9lZqEcutBs2vHd+w,1,0.0,0.7289287399459865
I0jMV9JG+e/XC3vE5fV4Mg,1,1.0,0.7611868044621156
I0jOww8KHUlQyca1OLpAiQ,2,1.0,0.7686497168226745
I0rQADX/MT/a8ZcUfCB2cQ,1,1.0,0.7611868044621156
I0t2HcUoHrzkqAFrlPJYQA,2,0.0,0.7061497168226745
I1HflRwFbhJARi1aCPY5jA,2,1.0,0.7686497168226745
