player,hands_seen,vpip,pfr,postflop_af,threebet_pct,avg_open_bb,net_bb,clean_hands,bb_per_100
k/C2XE1ZdBsn3cZDvgpk7g,8962,0.1642490515509931,0.12184780182994867,1.934782608695652,0.025541795665634675,4.146875,899.1000000000001,6887,13.05503121823726
k08vJ+RDhbSYcmDdG/D2Zw,9646,0.2012233049968899,0.05266431681526021,1.6131756756756757,0.024544440312383786,3.895238095238095,-35.433333333333316,7350,-0.48208616780045327
kG34n23qFQA3nzdOJTQ1dA,36144,0.1234506418769367,0.06294267374944666,1.7897862232779098,0.022345867360674863,4.670926201089649,-1648.6999999999998,27400,-6.017153284671532
kKk4K4eFDju6xKjKPQqe4w,6424,0.1643835616438356,0.13216064757160648,2.844155844155844,0.05332629355860612,3.6251673360107093,988.2,5070,19.49112426035503
kX0M2LQdmaCF1FIUDLrWFw,11034,0.10929853181076672,0.04767083559905746,2.5336538461538463,0.006898930665746809,inf,592.3333333333333,8591,6.894812400574244
kY88FCcZvnsGGFQpwOylmw,5527,0.1642844219287136,0.09191242988963272,3.6532663316582914,0.01226158038147139,2.9412244897959186,85.5,4362,1.9601100412654746
kh0Ldqi6Nb2UE6r/Pm7GsQ,17711,0.2030376602111682,0.16306250352888035,3.4444444444444446,0.03965026433509557,4.210104011887073,1306.9000000000003,13648,9.575762016412662
krBbHAx4XRyowl/uARjksw,7419,0.19813991103922363,0.08909556544008626,5.351145038167939,0.02220029600394672,inf,-472.8666666666666,5883,-8.037849169924641
kxPhs4ePFqMy52CInAJ2aw,8361,0.17306542279631623,0.14077263485229038,3.6923076923076925,0.06825795644891122,4.564426877470355,2071.7000000000003,6423,32.25439825626655
lYTAT1ltFtlbM28PfV7O9w,10566,0.15313268975960628,0.1120575430626538,1.5562130177514792,0.049798948345190226,inf,771.5000000000001,7946,9.709287691920466
la6Zchq5nkHdGY38rRWDMQ,11438,0.0850673194614443,0.0644343416681238,3.244047619047619,0.02379356568364611,4.060451127819548,466.53333333333336,8825,5.286496694995279
ler+eXXWGLIKIkrzz43eQQ,10770,0.2192200557103064,0.03203342618384401,1.2736373748609566,0.008458035133376708,3.317241379310345,168.26666666666665,8216,2.04803635183382
li6COulyeiZrwH9Ctftmvw,8491,0.1488635025320928,0.10658344129077847,2.8877551020408165,0.03788246721709568,3.995641646489104,834.1,6610,12.61875945537065
ljemhp25Zg+nlA9DLCIiUw,8962,0.17161347913412184,0.10432939076099085,3.7837837837837838,0.038477801268498944,3.1729537366548044,371.3000000000001,7055,5.262934089298372
lqGlGGXpv9q8aW3mbDhWOQ,5609,0.17578891067926547,0.09252986272062756,1.7689243027888446,0.04024024024024024,3.2164444444444444,-590.3333333333333,4228,-13.962472406181014
